header.seq,header.frame_id,inputTime,pose.position.x,pose.position.y,pose.position.z,pose.orientation.w,pose.orientation.x,pose.orientation.y,pose.orientation.z
747,1,12.4333333333,1.9368885993,-3.14462667407247e-06,1.0147554184,-8.96726933980379e-08,-0.999571474,-2.99674961431971e-06,-0.0292723153772676
748,1,12.45,1.9425900199,-3.06302230170625e-06,1.0146339037,-9.49427960874802e-08,-0.9995834551,-2.95998017632965e-06,-0.028860290521777
749,1,12.4666666667,1.9481336977,-2.98240387808361e-06,1.0145168545,-1.00020196422879e-07,-0.9995953144,-2.92152186299592e-06,-0.0284465697605903
750,1,12.4833333333,1.9535219027,-2.90278641721724e-06,1.0144042134,-1.04904816837387e-07,-0.9996070423,-2.88147138049588e-06,-0.0280314270005896
751,1,12.5,1.9587569126,-2.82418378531914e-06,1.0142959203,-1.09596788201065e-07,-0.9996186296,-2.83992362600712e-06,-0.0276151280015169
752,1,12.5166666667,1.963841011,-2.74660873200479e-06,1.0141919135,-1.14096446492550e-07,-0.9996300679,-2.79697164161346e-06,-0.0271979304979191
753,1,12.5333333333,1.9687764863,-2.67007292117117e-06,1.014092129,-1.18404329289190e-07,-0.9996413492,-2.75270657322227e-06,-0.0267800843207929
754,1,12.55,1.9735656302,-2.59458696152886e-06,1.0139965014,-1.22521172081032e-07,-0.9996524665,-2.70721763427132e-06,-0.0263618315190051
755,1,12.5666666667,1.9782107363,-2.52016043677229e-06,1.0139049634,-1.26447904224454e-07,-0.9996634132,-2.66059207398591e-06,-0.0259434064805552
756,1,12.5833333333,1.9827140991,-2.44680193537495e-06,1.0138174462,-1.30185644683831e-07,-0.9996741832,-2.61291514997084e-06,-0.0255250360537256
757,1,12.6,1.9870780122,-2.37451907999877e-06,1.0137338797,-1.33735697447687e-07,-0.9996847711,-2.56427010492543e-06,-0.0251069396681596
758,1,12.6166666667,1.9913047678,-2.30331855650944e-06,1.0136541927,-1.37099546631257e-07,-0.999695172,-2.51473814728206e-06,-0.0246893294558882
759,1,12.6333333333,1.9953966548,-2.23320614259081e-06,1.0135783125,-1.40278851240237e-07,-0.9997053816,-2.46439843556712e-06,-0.0242724103723178
760,1,12.65,1.9993559584,-2.16418673595281e-06,1.0135061656,-1.43275439684252e-07,-0.9997153961,-2.41332806630249e-06,-0.0238563803171808
761,1,12.6666666667,2.0031849583,-2.09626438212893e-06,1.0134376775,-1.46091303940714e-07,-0.9997252119,-2.36160206527035e-06,-0.0234414302554374
762,1,12.6833333333,2.0068859283,-2.02944230185978e-06,1.0133727732,-1.48728593413264e-07,-0.9997348263,-2.30929338196200e-06,-0.0230277443381128
763,1,12.7,2.0104611347,-1.96372291806001e-06,1.0133113765,-1.51189608625734e-07,-0.9997442369,-2.25647288705579e-06,-0.022615500023041
764,1,12.7166666667,2.013912836,-1.89910788236667e-06,1.013253411,-1.53476794526699e-07,-0.9997534415,-2.20320937275069e-06,-0.0222048681954841
765,1,12.7333333333,2.0172432812,-1.83559810126713e-06,1.0131987997,-1.55592733627090e-07,-0.9997624387,-2.14956955581779e-06,-0.0217960132885862
766,1,12.75,2.0204547096,-1.77319376180490e-06,1.0131474652,-1.57540138956659e-07,-0.9997712272,-2.09561808321862e-06,-0.021389093403619
767,1,12.7666666667,2.0235493495,-1.71189435686228e-06,1.0130993298,-1.59321846773704e-07,-0.9997798062,-2.04141754014359e-06,-0.0209842604299695
768,1,12.7833333333,2.0265294174,-1.65169871001833e-06,1.0130543155,-1.60940809204700e-07,-0.9997881752,-1.98702846034249e-06,-0.0205816601648201
769,1,12.8,2.0293971174,-1.59260499998107e-06,1.0130123444,-1.62400086689620e-07,-0.9997963342,-1.93250933861155e-06,-0.0201814324324653
770,1,12.8166666667,2.0321546405,-1.53461078459293e-06,1.0129733383,-1.63702840416309e-07,-0.9998042832,-1.87791664531904e-06,-0.0197837112032113
771,1,12.8333333333,2.0348041635,-1.47771302440811e-06,1.0129372193,-1.64852324708174e-07,-0.9998120229,-1.82330484284030e-06,-0.0193886247118
772,1,12.85,2.0373478486,-1.42190810584148e-06,1.0129039095,-1.65851879305597e-07,-0.9998195541,-1.76872640378842e-06,-0.0189962955753027
773,1,12.8666666667,2.0397878427,-1.36719186388746e-06,1.0128733311,-1.66704921655691e-07,-0.9998268777,-1.71423183093079e-06,-0.0186068409104244
774,1,12.8833333333,2.0421262765,-1.31355960440817e-06,1.0128454067,-1.67414939289646e-07,-0.9998339952,-1.65986967868052e-06,-0.0182203724501642
775,1,12.9,2.0443652645,-1.26100612598986e-06,1.0128200591,-1.67985482280110e-07,-0.9998409081,-1.60568657606113e-06,-0.0178369966597751
776,1,12.9166666667,2.0465069037,-1.20952574136741e-06,1.0127972117,-1.68420155744003e-07,-0.9998476182,-1.55172725104469e-06,-0.0174568148519708
777,1,12.9333333333,2.0485532736,-1.15911229841605e-06,1.0127767882,-1.68722612406076e-07,-0.9998541275,-1.49803455615621e-06,-0.0170799233013253
778,1,12.95,2.0505064354,-1.10975920070998e-06,1.0127587128,-1.68896545362237e-07,-0.9998604381,-1.44464949526484e-06,-0.0167064133578162
779,1,12.9666666667,2.0523684314,-1.06145942764761e-06,1.0127429104,-1.68945680998730e-07,-0.9998665526,-1.39161125146616e-06,-0.0163363715594626
780,1,12.9833333333,2.0541412851,-1.01420555414369e-06,1.0127293063,-1.68873772052125e-07,-0.9998724733,-1.33895721596422e-06,-0.0159698797440119
781,1,13,2.0558270001,-9.67989769888447e-07,1.0127178268,-1.68684590848937e-07,-0.9998782031,-1.28672301787268e-06,-0.0156070151596306
782,1,13.0166666667,2.05742756,-9.22803898174352e-07,1.0127083987,-1.68381922775375e-07,-0.9998837448,-1.23494255485667e-06,-0.015247850574558
783,1,13.0333333333,2.058944928,-8.78639414291250e-07,1.0127009496,-1.67969560010715e-07,-0.9998891013,-1.18364802453659e-06,-0.0148924543856841
784,1,13.05,2.0603810466,-8.35487463491336e-07,1.012695408,-1.67451295354237e-07,-0.9998942757,-1.13286995657094e-06,-0.0145408907260146
785,1,13.0666666667,2.0617378369,-7.93338878525022e-07,1.0126917031,-1.66830916380032e-07,-0.9998992712,-1.08263724535633e-06,-0.0141932195709876
786,1,13.0833333333,2.0630171988,-7.52184196749495e-07,1.0126897651,-1.66112199843814e-07,-0.9999040911,-1.03297718326964e-06,-0.0138494968436129
787,1,13.1,2.0642210104,-7.12013676812152e-07,1.0126895251,-1.65298906331065e-07,-0.9999087388,-9.83915494387004e-07,-0.0135097745184012
788,1,13.1166666667,2.0653511276,-6.72817314911351e-07,1.0126909153,-1.64394775147889e-07,-0.9999132178,-9.35476368617471e-07,-0.013174100724059
789,1,13.1333333333,2.0664093842,-6.34584860637210e-07,1.0126938685,-1.63403519448661e-07,-0.9999175314,-8.87682496181518e-07,-0.0128425198449221
790,1,13.15,2.0673975913,-5.97305832395365e-07,1.012698319,-1.62328821683460e-07,-0.9999216834,-8.40555102382827e-07,-0.0125150726211065
791,1,13.1666666667,2.0683175376,-5.60969532417213e-07,1.0127042018,-1.61174329224252e-07,-0.9999256773,-7.94113982619490e-07,-0.012191796247356
792,1,13.1833333333,2.0691709884,-5.25565061360080e-07,1.0127114531,-1.59943650313188e-07,-0.9999295167,-7.48377537570457e-07,-0.0118727244705674
793,1,13.2,2.0699596862,-4.91081332501354e-07,1.0127200102,-1.58640350297438e-07,-0.9999332054,-7.03362808510131e-07,-0.0115578876859781
794,1,13.2166666667,2.0706853502,-4.57507085531023e-07,1.0127298115,-1.57267948048340e-07,-0.999936747,-6.59085512706059e-07,-0.0112473130320002
795,1,13.2333333333,2.0713496761,-4.24830899946979e-07,1.0127407964,-1.55829912611673e-07,-0.9999401452,-6.15560078837815e-07,-0.0109410244836892
796,1,13.25,2.0719543362,-3.93041208057663e-07,1.0127529057,-1.54329660185535e-07,-0.9999434038,-5.72799682413623e-07,-0.0106390429448373
797,1,13.2666666667,2.072500979,-3.62126307597159e-07,1.0127660811,-1.52770551351668e-07,-0.9999465264,-5.30816281127069e-07,-0.0103413863386789
798,1,13.2833333333,2.0729912293,-3.32074373958177e-07,1.0127802657,-1.51155888437324e-07,-0.9999495169,-4.89620650109106e-07,-0.0100480696972045
799,1,13.3,2.0734266882,-3.02873472048048e-07,1.0127954035,-1.49488913184024e-07,-0.9999523788,-4.49222417051610e-07,-0.00975910524907351
800,1,13.3166666667,2.0738089328,-2.74511567773409e-07,1.01281144,-1.47772804622411e-07,-0.9999551159,-4.09630097152426e-07,-0.00947450250612311
801,1,13.3333333333,2.0741395164,-2.46976539159312e-07,1.0128283218,-1.46010677193662e-07,-0.9999577318,-3.70851127854968e-07,-0.00919426834846823
802,1,13.35,2.0744199683,-2.20256187108826e-07,1.0128459965,-1.44205579044645e-07,-0.9999602302,-3.32891903343916e-07,-0.00891840710819157
803,1,13.3666666667,2.0746517939,-1.94338245809088e-07,1.0128644132,-1.42360490485154e-07,-0.9999626147,-2.95757808770939e-07,-0.00864692065162182
804,1,13.3833333333,2.0748364745,-1.69210392789800e-07,1.012883522,-1.40478322755718e-07,-0.9999648888,-2.59453254179437e-07,-0.00837980846020041
805,1,13.4,2.0749754676,-1.44860258640679e-07,1.0129032744,-1.38561916886043e-07,-0.9999670561,-2.23981708095910e-07,-0.00811706770993786
806,1,13.4166666667,2.0750702066,-1.21275436394091e-07,1.012923623,-1.36614042771108e-07,-0.99996912,-1.89345730771350e-07,-0.00785869334946197
807,1,13.4333333333,2.0751221011,-9.84434905793238e-08,1.0129445217,-1.34637398407694e-07,-0.999971084,-1.55547007039423e-07,-0.00760467817666069
808,1,13.45,2.0751325369,-7.63519659549122e-08,1.0129659254,-1.32634609278819e-07,-0.9999729515,-1.22586378776679e-07,-0.00735501291392399
809,1,13.4666666667,2.0751028758,-5.49883959254733e-08,1.0129877905,-1.30608227961406e-07,-0.9999747259,-9.04638769414703e-08,-0.00710968628198927
810,1,13.4833333333,2.0750344561,-3.43403106497480e-08,1.0130100743,-1.28560733791566e-07,-0.9999764103,-5.91787531670816e-08,-0.006868685072396
811,1,13.5,2.0749285922,-1.43952448462192e-08,1.0130327357,-1.26494532687710e-07,-0.9999780081,-2.87295108965253e-08,-0.00663199421855618
812,1,13.5166666667,2.0747865752,4.85925469728380e-09,1.0130557345,-1.24411957170813e-07,-0.9999795224,8.86063956226359e-10,-0.00639959686544738
813,1,13.5333333333,2.0746096724,2.34356219032883e-08,1.0130790317,-1.22315266486514e-07,-0.9999809563,2.96708728352072e-08,-0.00617147443793634
814,1,13.55,2.074399128,4.13462644670975e-08,1.0131025895,-1.20206646832993e-07,-0.9999823128,5.76284748822188e-08,-0.00594760670774145
815,1,13.5666666667,2.0741561629,5.86035571954548e-08,1.0131263715,-1.18088211644030e-07,-0.999983595,8.47630577891159e-08,-0.00572797185904298
816,1,13.5833333333,2.0738819747,7.52198356152488e-08,1.0131503421,-1.15962002050613e-07,-0.9999848058,1.11079409180757e-07,-0.0055125465527508
817,1,13.6,2.0735777381,9.12073898457785e-08,1.0131744671,-1.13829987458082e-07,-0.999985948,1.36582888536573e-07,-0.00530130598943938
818,1,13.6166666667,2.0732446051,1.06578458728084e-07,1.0131987134,-1.11694066119692e-07,-0.9999870244,1.61279399656842e-07,-0.00509422397096077
819,1,13.6333333333,2.0728837046,1.21345224205296e-07,1.013223049,-1.09556065858418e-07,-0.9999880377,1.85175363687775e-07,-0.00489127296074654
820,1,13.65,2.0724961433,1.35519805947778e-07,1.0132474429,-1.07417744868916e-07,-0.9999889905,2.08277692710077e-07,-0.00469242414280991
821,1,13.6666666667,2.0720830054,1.49114256216862e-07,1.0132718654,-1.05280792610461e-07,-0.9999898855,2.30593763891502e-07,-0.00449764747946008
822,1,13.6833333333,2.0716453526,1.62140554960994e-07,1.0132962878,-1.03146830712138e-07,-0.9999907252,2.52131394213253e-07,-0.00430691176774077
823,1,13.7,2.071184225,1.74610605138418e-07,1.0133206825,-1.01017413948700e-07,-0.999991512,2.72898815777430e-07,-0.00412018469460565
824,1,13.7166666667,2.0707006404,1.86536228260574e-07,1.013345023,-9.88940313118177e-08,-0.9999922483,2.92904651689971e-07,-0.00393743289084333
825,1,13.7333333333,2.0701955952,1.97929160150306e-07,1.0133692837,-9.67781071012977e-08,-0.9999929364,3.12157892523580e-07,-0.00375862198376511
826,1,13.75,2.069670064,2.08801046909183e-07,1.0133934401,-9.46710020376598e-08,-0.9999935785,3.30667873370468e-07,-0.0035837166486689
827,1,13.7666666667,2.0691250004,2.19163441088445e-07,1.0134174688,-9.25740144792659e-08,-0.9999941768,3.48444251474605e-07,-0.00341268065909287
828,1,13.7833333333,2.0685613366,2.29027798057885e-07,1.0134413473,-9.04883816711029e-08,-0.9999947334,3.65496984447335e-07,-0.00324547693587285
829,1,13.8,2.0679799841,2.38405472567096e-07,1.0134650541,-8.84152809522309e-08,-0.9999952504,3.81836309066122e-07,-0.00308206759501738
830,1,13.8166666667,2.0673818335,2.47307715493953e-07,1.0134885688,-8.63558310191783e-08,-0.9999957297,3.97472720655493e-07,-0.0029224139944149
831,1,13.8333333333,2.0667677552,2.55745670775135e-07,1.0135118717,-8.43110932882458e-08,-0.9999961733,4.12416953048702e-07,-0.00276647677938724
832,1,13.85,2.0661385989,2.63730372513302e-07,1.0135349441,-8.22820731966288e-08,-0.9999965829,4.26679959123021e-07,-0.00261421592710418
833,1,13.8666666667,2.0654951947,2.71272742255961e-07,1.0135577684,-8.02697215051037e-08,-0.9999969604,4.40272891906813e-07,-0.0024655907898738
834,1,13.8833333333,2.0648383526,2.78383586441247e-07,1.0135803277,-7.82749356790924e-08,-0.9999973075,4.53207086254948e-07,-0.00232056013732342
835,1,13.9,2.064168863,2.85073594005612e-07,1.0136026059,-7.62985613009408e-08,-0.9999976258,4.65494041095085e-07,-0.00217908219748604
836,1,13.9166666667,2.063487497,2.91353334148467e-07,1.0136245881,-7.43413933919773e-08,-0.9999979169,4.77145402232659e-07,-0.00204111469680735
837,1,13.9333333333,2.0627950066,2.97233254249326e-07,1.01364626,-7.24041777580718e-08,-0.9999981824,4.88172945703826e-07,-0.00190661489908847
838,1,13.95,2.0620921247,3.02723677932985e-07,1.013667608,-7.04876124253145e-08,-0.9999984237,4.98588561682038e-07,-0.00177553964337943
839,1,13.9666666667,2.0613795658,3.07834803278047e-07,1.0136886195,-6.85923489909270e-08,-0.9999986423,5.08404238929188e-07,-0.00164784538083884
840,1,13.9833333333,2.0606580257,3.12576701164473e-07,1.0137092827,-6.67189940030390e-08,-0.9999988395,5.17632049779020e-07,-0.0015234882105747
841,1,14,2.0599281821,3.16959313755843e-07,1.0137295865,-6.48681103237386e-08,-0.9999990166,5.26284135651080e-07,-0.00140242391448192
842,1,14.0166666667,2.0591906949,3.20992453112172e-07,1.0137495204,-6.30402184566883e-08,-0.9999991749,5.34372693092615e-07,-0.00128460799109165
843,1,14.0333333333,2.0584462061,3.24685799929270e-07,1.0137690748,-6.12357979417896e-08,-0.9999993156,5.41909960328832e-07,-0.00116999568844774
844,1,14.05,2.0576953402,3.28048902400475e-07,1.0137882409,-5.94552886657956e-08,-0.9999994397,5.48908204320610e-07,-0.00105854203602569
845,1,14.0666666667,2.0569387047,3.31091175196914e-07,1.0138070104,-5.76990921451280e-08,-0.9999995486,5.55379708328829e-07,-0.000950201875709287
846,1,14.0833333333,2.05617689,3.33821898562644e-07,1.0138253757,-5.59675729247841e-08,-0.999999643,5.61336759962565e-07,-0.00084492989184022
847,1,14.1,2.0554104698,3.36250217520517e-07,1.0138433299,-5.42610598336766e-08,-0.9999997242,5.66791639715600e-07,-0.000742680640355789
848,1,14.1166666667,2.0546400012,3.38385141185264e-07,1.0138608667,-5.25798472156148e-08,-0.999999793,5.71756609975826e-07,-0.00064340857703001
849,1,14.1333333333,2.0538660252,3.40235542180425e-07,1.0138779804,-5.09241962008815e-08,-0.9999998504,5.76243904497826e-07,-0.000547068084833129
850,1,14.15,2.0530890668,3.41810156155531e-07,1.0138946661,-4.92943360009142e-08,-0.9999998971,5.80265718338244e-07,-0.000453613500424686
851,1,14.1666666667,2.0523096354,3.43117581399888e-07,1.0139109192,-4.76904650778626e-08,-0.9999999341,5.83834198236438e-07,-0.000362999139795086
852,1,14.1833333333,2.0515282247,3.44166278549800e-07,1.0139267357,-4.61127523069176e-08,-0.9999999621,5.86961433433356e-07,-0.000275179323070616
853,1,14.2,2.0507453132,3.44964570386119e-07,1.0139421124,-4.45613382091648e-08,-0.9999999819,5.89659446924400e-07,-0.000190108398496802
854,1,14.2166666667,2.0499613646,3.45520641718686e-07,1.0139570464,-4.30363360445029e-08,-0.9999999942,5.91940187128360e-07,-0.000107740765614863
855,1,14.2333333333,2.0491768277,3.45842539354778e-07,1.0139715352,-4.15378329667951e-08,-0.9999999996,5.93815519969602e-07,-2.80308976459489e-05
856,1,14.25,2.0483921368,3.45938172148387e-07,1.0139855771,-4.00658911407265e-08,-0.9999999988,5.95297221367791e-07,4.90666369021920e-05
857,1,14.2666666667,2.0476077122,3.45815311127321e-07,1.0139991708,-3.86205487620837e-08,-0.9999999924,5.96396970112564e-07,0.000123597153391623
858,1,14.2833333333,2.0468239599,3.45481589695456e-07,1.0140123152,-3.72018211408447e-08,-0.9999999809,5.97126341125139e-07,0.000195605830959267
859,1,14.3,2.0460412724,3.44944503907192e-07,1.0140250099,-3.58097017469459e-08,-0.9999999649,5.97496799096157e-07,0.000265137693156298
860,1,14.3166666667,2.0452600285,3.44211412811279e-07,1.0140372549,-3.44441631551986e-08,-0.9999999448,5.97519692486700e-07,0.000332237589307662
861,1,14.3333333333,2.0444805939,3.43289538861550e-07,1.0140490505,-3.31051580570488e-08,-0.9999999212,5.97206247882907e-07,0.000396950176577625
862,1,14.35,2.0437033213,3.42185968391795e-07,1.0140603975,-3.17926202320260e-08,-0.9999998945,5.96567564700927e-07,0.000459319902727318
863,1,14.3666666667,2.0429285505,3.40907652152112e-07,1.0140712971,-3.05064654215092e-08,-0.9999998651,5.95614610225882e-07,0.000519390989550451
864,1,14.3833333333,2.042156609,3.39461405904453e-07,1.0140817507,-2.92465922605934e-08,-0.9999998334,5.94358214976738e-07,0.000577207416973441
865,1,14.4,2.0413878117,3.37853911074818e-07,1.0140917602,-2.80128830978101e-08,-0.9999997998,5.92809068393919e-07,0.000632812907806275
866,1,14.4166666667,2.0406224616,3.36091715459936e-07,1.0141013278,-2.68052048827040e-08,-0.9999997645,5.90977714833104e-07,0.00068625091313063
867,1,14.4333333333,2.0398608501,3.34181233985951e-07,1.014110456,-2.56234099951246e-08,-0.999999728,5.88874549858571e-07,0.000737564598311812
868,1,14.45,2.0391032567,3.32128749516813e-07,1.0141191475,-2.44673370312787e-08,-0.9999996905,5.86509816830358e-07,0.000786796829621319
869,1,14.4666666667,2.0383499498,3.29940413710223e-07,1.0141274056,-2.33368115593557e-08,-0.9999996522,5.83893603772412e-07,0.000833990161456862
870,1,14.4833333333,2.0376011865,3.27622247919078e-07,1.0141352335,-2.22316468632843e-08,-0.9999996135,5.81035840511247e-07,0.000879186824146822
871,1,14.5,2.0368572131,3.25180144136318e-07,1.0141426349,-2.11516446879231e-08,-0.9999995746,5.77946296081337e-07,0.000922428712326296
872,1,14.5166666667,2.0361182653,3.22619865981084e-07,1.0141496138,-2.00965959098354e-08,-0.9999995356,5.74634576388673e-07,0.000963757373872018
873,1,14.5333333333,2.0353845684,3.19947049724276e-07,1.0141561741,-1.90662812426480e-08,-0.9999994968,5.71110122118182e-07,0.00100321399938352
874,1,14.55,2.0346563373,3.17167205351477e-07,1.0141623204,-1.80604718742750e-08,-0.9999994583,5.67382206884004e-07,0.00104083941219808
875,1,14.5666666667,2.0339337771,3.14285717661422e-07,1.0141680571,-1.70789300730874e-08,-0.9999994204,5.63459935607136e-07,0.00107667405892718
876,1,14.5833333333,2.0332170832,3.11307847398272e-07,1.014173389,-1.61214098274970e-08,-0.9999993831,5.59352243111445e-07,0.00111075800050224
877,1,14.6,2.0325064412,3.08238732415771e-07,1.014178321,-1.51876574021650e-08,-0.9999993466,5.55067892944135e-07,0.00114313090371755
878,1,14.6166666667,2.0318020276,3.05083388871680e-07,1.0141828584,-1.42774119109716e-08,-0.9999993111,5.50615476395888e-07,0.00117383203325864
879,1,14.6333333333,2.0311040098,3.01846712450717e-07,1.0141870063,-1.33904058812586e-08,-0.9999992765,5.46003411720109e-07,0.00120290024420422
880,1,14.65,2.0304125461,2.98533479614293e-07,1.0141907703,-1.25263657507633e-08,-0.9999992431,5.41239943548568e-07,0.00123037397499006
881,1,14.6666666667,2.0297277864,2.95148348875526e-07,1.014194156,-1.16850123422637e-08,-0.9999992109,5.36333142483460e-07,0.00125629124082346
882,1,14.6833333333,2.0290498719,2.91695862098103e-07,1.0141971689,-1.08660613575327e-08,-0.9999991799,5.31290904867383e-07,0.00128068962753682
883,1,14.7,2.0283789355,2.88180445817406e-07,1.0141998151,-1.00692239003970e-08,-0.9999991503,5.26120952724501e-07,0.00130360628586936
884,1,14.7166666667,2.0277151021,2.84606412582154e-07,1.0142021005,-9.29420684632256e-09,-0.9999991221,5.20830833864897e-07,0.00132507792616567
885,1,14.7333333333,2.0270584889,2.80977962315452e-07,1.0142040311,-8.54071325449141e-09,-0.9999990953,5.15427922139059e-07,0.00134514081348054
