posetime,poseset,x,y,z,qx,qy,qz,qw,twistime,twistset,vx,vy,vz
1458160227.559097899,1,0.000186055,-0.00113388,-0.000201301,-0.999473,-0.000526173,-0.000444333,-0.000618957,1458160227.559102391,1,0.00378317,-0.00597036,-0.00252165
1458160227.575673940,1,-0.000301064,-0.000912603,-0.000158753,-0.999456,-0.000879595,-4.74801e-05,-0.000290167,1458160227.575678627,1,0.00110273,-0.00448633,-0.00219994
1458160227.592335441,1,0.00033946,-0.000457788,-0.00027266,-0.998197,-0.000390364,0.000172327,0.000104084,1458160227.592339978,1,0.00431555,-0.00186422,-0.00268954
1458160227.609289630,1,0.000650251,0.00052607,0.00010168,-0.997914,-0.000460693,-0.000262387,0.000291712,1458160227.609294102,1,0.0056937,0.00335576,-0.000650913
1458160227.626094252,1,0.00059847,0.000343927,0.000445735,-0.997529,-0.000702864,5.44984e-05,0.000417532,1458160227.626100741,1,0.00514519,0.00236524,0.00114598
1458160227.642534179,1,0.000488511,-0.00012475,0.000278029,-0.997475,-0.00112942,0.000141914,-0.000203907,1458160227.642538732,1,0.00431459,-5.93052e-05,0.000240432
1458160227.658977569,1,0.000373627,0.000434907,0.000742754,-0.998246,-0.00146696,0.000164862,0.000607876,1458160227.658983684,1,0.00348854,0.00288765,0.00261468
1458160227.676077927,1,0.000225775,0.0008184,0.000831881,-0.99929,-0.00147283,3.93581e-05,0.000525194,1458160227.676083196,1,0.00252463,0.00479665,0.00295689
1458160227.692313459,1,0.000236664,0.000693581,0.00124747,-0.999419,-0.00103978,-6.3007e-05,-6.96918e-05,1458160227.692318357,1,0.00241383,0.00400692,0.0049526
1458160227.708963409,1,0.00025723,0.000370605,0.00124322,-0.999979,-0.00140227,0.000421449,-0.000491066,1458160227.708967498,1,0.00235524,0.00222564,0.00470176
1458160227.725567430,1,0.000628573,0.00045862,0.00102759,-1.00068,-0.000530991,0.000157673,-0.0010869,1458160227.725573739,1,0.00409574,0.00262161,0.00337101
1458160227.742410848,1,0.00128765,-9.31263e-05,0.00171542,-1.00073,0.000254343,-0.000185915,-0.00139833,1458160227.742414435,1,0.00723133,-0.000284995,0.00672279
1458160227.758927638,1,0.00140253,-5.20626e-05,0.00118332,-1.0005,0.000862886,-7.62116e-05,-0.000972941,1458160227.758933421,1,0.00743261,-2.92466e-05,0.0036668
1458160227.775551272,1,0.00119211,-0.000336314,0.00133969,-0.999463,0.000895107,0.000177188,-0.0010108,1458160227.775554690,1,0.00594812,-0.00145327,0.00426616
1458160227.792216377,1,0.00137588,-0.00067941,0.00211649,-0.999742,0.000677061,9.42516e-05,-0.00080482,1458160227.792222116,1,0.00654069,-0.00311647,0.00801393
1458160227.808859912,1,0.00133691,-0.000173667,0.00170925,-0.999754,0.00114937,0.000830956,-0.00033084,1458160227.808863801,1,0.00595762,-0.000352989,0.00551891
1458160227.825466373,1,0.000739748,-0.000137274,0.00180997,-0.998611,0.00110632,0.00119117,-0.000571003,1458160227.825469737,1,0.00253355,-0.000115173,0.00572862
1458160227.841899362,1,0.00109394,0.000501821,0.00175369,-0.999228,0.00118074,0.00164081,-0.000138717,1458160227.841902553,1,0.00413187,0.00320039,0.00511646
1458160227.859403093,1,0.00112149,-2.87193e-05,0.0013915,-0.99921,0.00160346,0.00203549,-0.000173911,1458160227.859408128,1,0.00398314,0.000370742,0.00295541
1458160227.875112066,1,0.00106327,9.13173e-05,0.00121285,-0.999436,0.000681651,0.00174686,-0.000257961,1458160227.875114608,1,0.00340171,0.000995782,0.00182875
1458160227.891872309,1,0.0011805,-0.000388017,0.00133109,-0.998916,0.00117566,0.000323202,-4.83929e-05,1458160227.891875050,1,0.00374039,-0.00148099,0.00227051
1458160227.908456323,1,0.00116736,-6.46748e-05,0.0022202,-0.998992,0.000858824,0.000857086,-8.81779e-05,1458160227.908458927,1,0.00339712,0.000263997,0.00664556
1458160227.925190199,1,0.000600619,0.000547305,0.00237232,-0.998532,9.29562e-06,0.000535087,-0.000311252,1458160227.925192772,1,0.000228097,0.00341239,0.0070454
1458160227.941928056,1,0.00043435,0.000979152,0.0019881,-0.998507,-0.000108617,0.00136688,0.000527081,1458160227.941930979,1,-0.000747007,0.00549535,0.00467157
1458160227.958745213,1,0.000287584,-6.49538e-05,0.000837885,-0.998329,-0.000516925,0.00136283,0.000538674,1458160227.958748274,1,-0.00157453,-8.77595e-05,-0.00153216
1458160227.975227604,1,-2.45442e-05,0.000256298,0.000797677,-0.999287,-0.000870278,0.000710548,0.000533396,1458160227.975230592,1,-0.00320633,0.00156777,-0.00177163
1458160227.991942909,1,0.000703175,0.000242565,0.000765752,-0.999729,-0.00123197,1.8859e-05,0.000330552,1458160227.991945954,1,0.000571657,0.00143214,-0.00195108
1458160228.008833016,1,0.000199123,0.000378109,0.000254306,-1.00042,-0.000840293,-0.000268374,-0.000346513,1458160228.008835889,1,-0.00212321,0.00206493,-0.00457317
1458160228.025304548,1,-8.49386e-05,9.75458e-05,0.000610492,-1.00113,-0.0011016,-0.000343598,0.000277014,1458160228.025307274,1,-0.00356736,0.000533885,-0.00262359
1458160228.042037258,1,-0.000449681,-0.000666715,0.000655447,-1.00066,-0.00125994,-0.000112305,-0.000166236,1458160228.042041619,1,-0.00535304,-0.00341129,-0.0023452
1458160228.058915081,1,-0.000994339,-0.000201788,0.000787272,-1.00017,-0.00107381,-0.000557319,-8.15107e-05,1458160228.058918878,1,-0.00797169,-0.000880468,-0.00162662
1458160228.075476566,1,-0.00104085,-0.000415013,0.000417053,-1.00026,-0.00159457,0.000106621,-3.07024e-05,1458160228.075482430,1,-0.007908,-0.00193263,-0.0035067
1458160228.092213096,1,-0.00111645,-0.000528553,-1.23708e-05,-1.00073,-0.0010337,0.000488491,0.000514841,1458160228.092216830,1,-0.0079804,-0.00242541,-0.00560106
1458160228.108731561,1,-0.000354727,-0.00040314,-0.00030534,-1.00023,-0.00213469,0.000242856,0.000371998,1458160228.108735427,1,-0.00374192,-0.00166795,-0.00689375
1458160228.125406621,1,-0.000466734,0.000798409,-0.000865087,-0.999402,-0.00210661,-0.000759753,-2.07798e-05,1458160228.125410204,1,-0.00415715,0.00457494,-0.00948509
1458160228.142227841,1,-0.000940691,0.00178959,-0.00110491,-0.999158,-0.0021728,-0.000755685,-0.000267196,1458160228.142233461,1,-0.0064017,0.00946258,-0.0103066
1458160228.158881473,1,-0.000150009,0.00103998,-0.000746141,-0.999634,-0.00162593,-0.000594747,-0.000172019,1458160228.158885359,1,-0.00205685,0.00520082,-0.00800658
1458160228.175481613,1,0.000409855,0.000733818,-0.00177682,-0.999898,-0.00125774,-0.000192481,-0.000235081,1458160228.175484973,1,0.00092116,0.00338641,-0.0129135
1458160228.192018086,1,0.000253605,0.00111929,-0.00249444,-0.999613,-0.000829979,-0.000433821,-0.000880055,1458160228.192021388,1,9.84306e-05,0.00518954,-0.015983
1458160228.208678746,1,-0.000474715,6.79447e-05,-0.00231913,-0.999645,-0.000938896,-0.000773266,-0.000323327,1458160228.208682546,1,-0.00362199,-0.00045719,-0.0143177
1458160228.225421812,1,-0.000655758,0.000620481,-0.00200924,-0.999232,4.4018e-05,-0.00040524,-0.000504218,1458160228.225425325,1,-0.0043715,0.00236139,-0.0120104
1458160228.242221216,1,-0.000686601,0.000412165,-0.00229947,-0.999779,-0.000121509,3.09059e-05,0.000705178,1458160228.242226599,1,-0.0043127,0.00115665,-0.0128629
1458160228.258827401,1,-0.000513977,0.00100499,-0.00187632,-0.999122,-5.55746e-05,-0.000188262,0.000652172,1458160228.258832186,1,-0.00320614,0.0041088,-0.0100017
1458160228.275271653,1,-0.000598453,0.000502589,-0.00114695,-0.999349,-0.000316583,3.25137e-05,0.000490453,1458160228.275275165,1,-0.00346167,0.00131571,-0.00568507
1458160228.292079595,1,-0.000350701,1.96229e-05,-0.000734072,-0.999762,0.000345359,-3.6138e-05,0.000495324,1458160228.292085082,1,-0.00199816,-0.00125914,-0.00317003
1458160228.309130640,1,-0.000144404,0.00105845,-0.00137934,-1.00035,-7.05586e-05,5.34142e-06,0.000559505,1458160228.309135695,1,-0.000808445,0.00408064,-0.00618759
1458160228.325934411,1,-0.000706039,0.00121985,-0.00158507,-0.999955,-0.000672667,2.40927e-05,0.000765562,1458160228.325940026,1,-0.00360625,0.0046879,-0.0068177
1458160228.342544585,1,-0.00108084,0.000953151,-0.00182387,-1.00014,-0.000713483,-0.000398384,0.00190455,1458160228.342549291,1,-0.00532182,0.00306855,-0.00758506
1458160228.359114520,1,-0.00132663,0.000373687,-0.0018002,-1.00028,0.00033531,-0.000805103,0.000851313,1458160228.359121588,1,-0.00629471,-8.78123e-05,-0.00696697
1458160228.376213224,1,-0.00144069,0.000818888,-0.00192358,-1.00045,0.000231812,-0.000675899,0.000305707,1458160228.376217930,1,-0.00654208,0.00214582,-0.00712442
1458160228.392375162,1,-0.00145469,0.000877429,-0.00210808,-1.00091,-8.80787e-05,-0.000438902,-4.71606e-05,1458160228.392381677,1,-0.00625629,0.0022998,-0.00758188
1458160228.408937822,1,-0.00130941,-0.000265211,-0.001009,-1.00118,-3.46313e-05,-0.000966361,8.28502e-05,1458160228.408942028,1,-0.00515975,-0.00371044,-0.00143704
1458160228.425697246,1,-0.00256482,-0.000690952,-0.00102229,-1.00114,0.000111242,-0.000597012,-0.000111294,1458160228.425703630,1,-0.0112829,-0.00577958,-0.00126172
1458160228.442528189,1,-0.00253258,0.000695238,-0.000948304,-1.00006,5.37341e-06,-0.000929795,0.000140171,1458160228.442534191,1,-0.010526,0.00153948,-0.000651668
1458160228.459150452,1,-0.00171549,0.000602421,-0.000676173,-1.00023,0.000261707,-0.000304978,-0.000523829,1458160228.459156469,1,-0.00576567,0.000962358,0.00094098
1458160228.475689007,1,-0.00201646,-0.000394793,-0.00134886,-0.999852,-0.000432624,-0.000369544,3.34436e-05,1458160228.475693446,1,-0.00693469,-0.00422547,-0.00238602
1458160228.492367943,1,-0.0013704,-0.000800296,-0.00169291,-1.00029,-0.00102153,-0.000584894,0.000138157,1458160228.492372264,1,-0.00319318,-0.00614899,-0.00388872
1458160228.509033894,1,-0.00103948,-0.000955392,-0.00126636,-0.999865,-0.00253428,-8.95493e-05,0.000263844,1458160228.509038158,1,-0.00122648,-0.00669379,-0.00137631
1458160228.525653164,1,-0.00090609,-0.000583164,-0.000925043,-0.999465,-0.00225271,-0.000157474,-0.000335805,1458160228.525657473,1,-0.000360534,-0.00450032,0.000586572
1458160228.542714142,1,-0.00068434,-0.000630811,-0.00130214,-0.999179,-0.00136401,-0.000109596,-0.00059554,1458160228.542718363,1,0.000916737,-0.0045441,-0.00122413
1458160228.559711383,1,-0.0012798,-0.000550204,-0.000598337,-0.999078,-0.00109561,-0.000936958,-0.000483977,1458160228.559717984,1,-0.00205671,-0.00392153,0.00257834
1458160228.575910347,1,-0.00114611,-0.000528129,-0.000496849,-0.99999,-0.000899802,-0.00151691,-0.000805575,1458160228.575916920,1,-0.00116627,-0.00361874,0.00311996
1458160228.592547606,1,-0.000246752,-0.000937103,-0.000308029,-1.00006,-0.000387301,-0.00116529,-0.000373856,1458160228.592562180,1,0.00360735,-0.00553241,0.00407462
1458160228.609284042,1,-0.000110456,-0.00033152,-0.000150351,-0.999782,-0.000460463,-0.00139963,-0.000640067,1458160228.609290749,1,0.00425353,-0.00215601,0.00481632
1458160228.625840592,1,-1.23921e-05,-0.000477459,-0.000308839,-1.00064,-0.000650017,-0.00114377,-0.000952805,1458160228.625847733,1,0.00466387,-0.00277348,0.00389232
1458160228.642619895,1,-0.000279323,-0.000654171,-0.00104275,-1.00077,-0.000421805,-0.000815723,-0.000661532,1458160228.642626943,1,0.00317389,-0.00351908,4.79369e-05
1458160228.659179416,1,-0.000203285,-0.000512346,-0.000937527,-1.00016,-3.69941e-06,-0.00155059,-0.00101594,1458160228.659184058,1,0.00349618,-0.00259445,0.000665901
1458160228.675793554,1,-1.43467e-05,-0.00049933,-0.0014971,-1.00013,0.000531807,-0.00105004,-0.000483222,1458160228.675798091,1,0.00437444,-0.00236802,-0.00215486
1458160228.692509984,1,0.000246509,-0.00069348,-0.00136766,-0.999496,2.44513e-05,-0.000647869,-0.00112961,1458160228.692514626,1,0.00557284,-0.00321043,-0.00132229
1458160228.709029717,1,0.000117147,-0.000571913,-0.0010762,-0.999691,-4.37493e-05,-0.00076643,-0.00136203,1458160228.709034144,1,0.00470819,-0.00239541,0.000303724
1458160228.725852135,1,5.83616e-05,0.00045222,-0.000811422,-0.999147,-0.000860666,-0.000284987,-0.0003036,1458160228.725856777,1,0.00423144,0.00301326,0.00171975
1458160228.742342039,1,0.00103706,0.000672676,-0.00129386,-0.999143,-0.000837446,-0.00074958,-0.000650258,1458160228.742346344,1,0.00908447,0.00406249,-0.000760977
1458160228.759009914,1,-3.00744e-05,0.000325488,-0.000933032,-0.998904,-0.0010758,-4.17916e-05,-0.000791699,1458160228.759014284,1,0.00322599,0.00214772,0.00118541
1458160228.776266473,1,0.00104266,-9.30083e-05,-0.0013236,-0.999659,-0.000748461,-8.15006e-05,-0.00057823,1458160228.776273570,1,0.00858061,-5.58152e-05,-0.000807802
1458160228.792308325,1,0.00115629,-0.000188399,-0.00101148,-1.00037,-0.000435248,-0.000900421,-0.000344271,1458160228.792312864,1,0.00877533,-0.000510028,0.000884773
1458160228.809000003,1,0.00155863,-0.000887955,-0.000563049,-1.00012,9.16005e-05,-0.00142148,0.00105036,1458160228.809006404,1,0.0104253,-0.00404158,0.00319937
1458160228.825671706,1,0.000700557,3.02495e-05,0.000303915,-1.00028,0.000739635,-0.00153565,0.00162857,1458160228.825678279,1,0.00552787,0.000875724,0.00755165
1458160228.842464235,1,0.000399148,0.000131942,-0.000574741,-1.00109,0.00139671,-0.00118567,0.00128118,1458160228.842469838,1,0.00368525,0.00139394,0.00275413
1458160228.859273879,1,0.000261435,-0.000401586,-6.48007e-05,-1.00121,0.000401538,-0.0015756,0.00149332,1458160228.859278917,1,0.00275727,-0.00136972,0.00527382
1458160228.875919056,1,0.000453149,-0.000302658,-5.30507e-05,-1.00127,0.000414546,-0.00155126,0.00202999,1458160228.875924164,1,0.00355504,-0.000771987,0.00512122
1458160228.892585358,1,-0.000332555,-0.000927024,-5.86168e-06,-1.00155,-0.000180025,-0.000997584,0.00184215,1458160228.892590596,1,-0.000693854,-0.00390722,0.00514775
1458160228.909164755,1,-7.46828e-05,-0.000570502,-0.000188551,-1.00198,0.000195383,-0.00113018,0.000573617,1458160228.909172352,1,0.000591882,-0.00187399,0.00398422
1458160228.926677929,1,-0.000610759,-0.000590665,5.65008e-06,-1.0017,-7.65191e-05,-0.00134806,0.00037606,1458160228.926685560,1,-0.00224522,-0.00185721,0.00479556
1458160228.942713189,1,-0.000517062,-0.000504921,-4.51027e-05,-1.00138,-0.000343539,-0.000632565,-0.000261749,1458160228.942719804,1,-0.00172577,-0.00129705,0.0043091
1458160228.959113299,1,-0.000162017,-0.000278074,-0.000259852,-1.0016,-0.000558552,-0.000746829,1.5593e-05,1458160228.959117740,1,0.000116416,-3.69838e-05,0.00299573
1458160228.975632057,1,1.45816e-05,0.000156492,-0.000423068,-1.00083,-0.000912741,-0.000524798,-4.70799e-05,1458160228.975638286,1,0.000966973,0.0022317,0.00199914
1458160228.992380534,1,0.000521743,-0.000206768,-4.58403e-05,-1.00095,-0.000986118,-0.000288537,0.000425572,1458160228.992384671,1,0.00347554,0.000308311,0.00381277
1458160229.009128222,1,0.000950067,-0.000841593,0.000240953,-1.00174,-0.000384826,-6.07478e-05,-8.64608e-05,1458160229.009132578,1,0.00546825,-0.0029264,0.00507968
1458160229.025597122,1,0.000580731,-0.000798729,0.000779887,-1.00154,1.75993e-05,-0.000171103,0.000436058,1458160229.025601410,1,0.00327923,-0.00254482,0.00757673
1458160229.042168526,1,0.000653811,-0.00108639,0.000931883,-1.001,8.65586e-05,-0.000310001,-0.000145419,1458160229.042172539,1,0.00344875,-0.00387085,0.0079721
1458160229.059210224,1,0.000167511,-0.000776309,0.000832704,-1.00173,-1.85954e-05,-0.00066309,0.000545808,1458160229.059215927,1,0.000739995,-0.00207053,0.00705039
1458160229.075818396,1,-0.000454106,-0.00153322,0.000280972,-1.00067,-0.00142282,0.000206649,0.000569063,1458160229.075823690,1,-0.00254405,-0.00581494,0.00384001
1458160229.092068402,1,3.96968e-06,-0.000982125,0.000435683,-1.00068,-0.00157328,0.000209053,0.00105319,1458160229.092071836,1,-0.000145726,-0.00268504,0.00438381
1458160229.108773618,1,8.6151e-07,-0.00072552,0.000289068,-1.00095,-0.00125875,-0.000290781,0.00029443,1458160229.108777165,1,-0.00021158,-0.00119694,0.00335572
1458160229.125448128,1,-2.78588e-05,-0.00113751,0.00039259,-1.00068,-0.000939001,0.000315324,0.000645478,1458160229.125453330,1,-0.00040301,-0.00320016,0.00365209
1458160229.142254925,1,0.000387865,-0.00114966,0.000783459,-1.00081,-0.000693513,0.000615539,0.00029865,1458160229.142261134,1,0.00169462,-0.00306425,0.00540514
1458160229.159087125,1,0.000623168,-0.000628678,0.00051131,-1.00025,-0.00109452,0.000143742,-0.000453394,1458160229.159091804,1,0.00277689,-0.000199503,0.00368007
1458160229.175808776,1,0.000725276,0.000579596,0.000262197,-0.999556,-0.00101538,-0.000565649,0.000139807,1458160229.175813234,1,0.00312638,0.0060632,0.00214316
1458160229.192412195,1,0.00122834,0.000414891,0.000132236,-0.99933,-0.00122844,-0.000284293,0.000295495,1458160229.192417016,1,0.00551357,0.00500677,0.00128463
1458160229.209014700,1,0.00153997,0.00105492,0.000226567,-0.999328,-0.000538863,-8.74462e-05,0.000177667,1458160229.209019224,1,0.00680895,0.00810863,0.00161396
1458160229.225732177,1,0.00150499,0.000611472,0.00114636,-1.00012,0.000183049,5.9142e-05,0.000246166,1458160229.225736660,1,0.00626307,0.00550814,0.00616151
1458160229.242545232,1,0.00104168,0.00068942,0.00065415,-1.0004,0.000613218,-0.00089699,-1.73792e-05,1458160229.242550694,1,0.00353632,0.00568037,0.003269
1458160229.259125032,1,0.000629654,0.000567599,0.00121139,-1.00031,0.000537311,-0.000533771,-0.000661104,1458160229.259130251,1,0.00118702,0.00481082,0.00587858
1458160229.275877680,1,0.00109327,0.000703291,0.00100592,-1.00115,0.000819649,-0.000235079,-0.00159398,1458160229.275882785,1,0.00342831,0.00528995,0.00446077
1458160229.292347939,1,0.000231619,0.000440402,0.00132242,-1.00149,0.00037693,0.000362756,-0.0022648,1458160229.292352423,1,-0.001222,0.0036964,0.00577591
1458160229.309125408,1,0.000165888,-0.000227077,0.00122399,-1.00125,0.00101385,0.000492491,-0.00230218,1458160229.309130038,1,-0.00158715,9.18017e-05,0.0049025
1458160229.325631193,1,-0.000776567,-0.000314318,0.000856414,-1.00166,0.00130699,8.86444e-05,-0.00180541,1458160229.325635521,1,-0.00642398,-0.000383195,0.00268268
1458160229.342614552,1,-0.000279581,-6.91786e-05,0.000640654,-1.00181,0.00103976,-0.000293651,-0.00169753,1458160229.342621138,1,-0.00366084,0.000867585,0.00133775
1458160229.359064792,1,0.000106182,-0.000277916,0.000997649,-1.00146,0.00125571,-0.000894324,-0.00148281,1458160229.359071581,1,-0.00157683,-0.000262394,0.0029885
1458160229.375728862,1,6.7083e-05,-0.000322616,0.00146317,-1.00119,0.00112669,-6.36834e-05,-0.00154955,1458160229.375735964,1,-0.00175511,-0.000501554,0.00512486
1458160229.392363821,1,-1.44693e-06,-9.50816e-05,0.0017463,-1.00097,0.00131296,-0.000228286,-0.00125419,1458160229.392370185,1,-0.0020714,0.000666691,0.00622979
1458160229.408956774,1,-0.00117007,0.000176275,0.00130203,-0.999708,0.000882451,-0.000552257,-0.000748335,1458160229.408962252,1,-0.00800729,0.00200907,0.00355417
1458160229.425816427,1,-0.000835248,-0.000158856,0.00055696,-0.999358,0.000914151,-0.00120618,-0.000995127,1458160229.425823503,1,-0.00596544,0.000182114,-0.000550474
1458160229.442634003,1,-0.00179419,-0.000254404,0.000644281,-0.999662,0.000514709,-0.000505358,-0.00145806,1458160229.442638406,1,-0.0106318,-0.000337458,-0.000204992
1458160229.458985816,1,-0.00272727,0.000179435,0.000781103,-0.99961,-0.000155743,-3.92237e-05,-0.00104944,1458160229.458992342,1,-0.0149459,0.00188014,0.000385077
1458160229.475514131,1,-0.00247649,0.000329625,-0.000488165,-0.999056,-0.000473742,-0.000314809,-0.00121476,1458160229.475517915,1,-0.0129798,0.00254609,-0.00625271
1458160229.492310993,1,-0.00270758,-0.000303318,-0.000490766,-0.998255,-0.000673539,0.000174344,-0.00208243,1458160229.492317334,1,-0.0135472,-0.000833836,-0.00609717
1458160229.508965670,1,-0.00228777,0.000441476,0.000478206,-0.99804,-0.000285152,-8.7692e-05,-0.00174706,1458160229.508969656,1,-0.0107302,0.00299536,-0.000952813
1458160229.525522020,1,-0.00177123,0.000132353,0.000403011,-0.998528,-0.000765264,-0.000328881,-0.00127233,1458160229.525525807,1,-0.00752521,0.00125436,-0.00137615
